# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
27.157,3626.835,2.569,-9.722,4.913,9.723,134.376,0.098,134.376,0.042,4.187,0.141,28.61,-80.599,9.777,44.583,-1.678e-6,6.034,5.737e-4,2.542e4,3404.8,18.742,0.06,179.637,166.758,0.985,0.021,9.053e5,0,0.074,0.52,0.347,0.438,0.009,0.072,17.867,-4.764,3.747e-4,0,0,0,0,1.742,6.934e-4,13.081,134.391,67.529,0.067,1.88,-17.674,538.314,320.588,0.05,0.489
27.207,3626.951,2.081,-9.762,4.673,9.762,134.585,0.098,134.585,0.042,4.185,0.042,28.61,-80.599,9.777,48.223,-1.684e-6,6.017,6.132e-4,2.542e4,3404.8,18.742,0.06,203.064,166.758,2.775,0.02,8.778e5,0,0.059,0.523,0.291,0.441,0.009,0.072,5.631,-4.708,-1.643e-5,0,0,0,0,1.843,6.658e-4,13.081,134.391,67.228,0.067,1.856,-17.675,538.305,320.588,0.05,0.49
27.257,3627.043,1.593,-9.761,4.475,9.761,134.794,0.099,134.794,0.042,4.182,0.042,28.61,-80.599,9.777,52.221,-1.678e-6,5.995,5.659e-4,2.542e4,3404.8,18.742,0.06,203.839,166.758,2.835,0.02,8.621e5,0,0.045,0.524,0.231,0.443,0.009,0.072,5.909,-6.065,-4.635e-4,0,0,0,0,1.897,6.43e-4,13.081,134.391,66.928,0.067,1.887,-17.676,538.299,320.587,0.05,0.491
27.307,3627.11,1.105,-9.759,4.324,9.759,135.003,0.099,135.003,0.042,4.18,0.045,28.61,-80.599,9.777,56.526,-1.672e-6,5.969,3.786e-4,2.542e4,3404.8,18.742,0.06,204.285,166.758,2.869,0.02,8.654e5,0,0.034,0.524,0.172,0.442,0.009,0.072,6.318,-7.327,-1.519e-4,0,0,0,0,1.866,6.257e-4,13.081,134.391,66.629,0.067,2.021,-17.676,538.294,320.587,0.05,0.491
27.357,3627.153,0.617,-9.758,4.223,9.758,135.212,0.1,135.212,0.042,4.178,0.046,28.61,-80.599,9.777,60.657,-1.682e-6,5.938,3.687e-4,2.542e4,3404.8,18.742,0.06,205.21,166.758,2.94,0.019,8.574e5,0,0.024,0.525,0.124,0.443,0.009,0.072,6.598,-8.445,-2.558e-4,0,0,0,0,1.881,6.143e-4,13.081,134.391,66.331,0.067,2.032,-17.676,538.291,320.587,0.05,0.492
27.407,3627.172,0.129,-9.757,4.178,9.757,135.421,0.1,135.421,0.042,4.176,0.047,28.61,-80.599,9.777,64.837,-1.671e-6,5.904,4.165e-4,2.542e4,3404.8,18.742,0.06,206.342,166.758,3.026,0.019,8.489e5,0,0.016,0.526,0.083,0.444,0.009,0.072,6.837,-9.44,1.111e-4,0,0,0,0,1.897,6.092e-4,13.081,134.391,66.035,0.067,2.002,-17.677,538.29,320.587,0.05,0.493
27.457,3627.166,-0.359,-9.755,4.189,9.755,135.63,0.1,135.63,0.042,4.173,0.05,28.61,-80.599,9.777,69.018,-1.679e-6,5.867,3.096e-4,2.542e4,3404.8,18.742,0.06,206.964,166.758,3.074,0.02,8.619e5,0,0.01,0.525,0.051,0.443,0.009,0.072,7.231,-10.219,-2.861e-4,0,0,0,0,1.817,6.104e-4,13.081,134.391,65.741,0.067,2.09,-17.677,538.29,320.587,0.05,0.494
27.507,3627.136,-0.846,-9.752,4.256,9.752,135.838,0.101,135.838,0.042,4.171,0.056,28.61,-80.599,9.777,73.023,-1.673e-6,5.825,1.981e-4,2.542e4,3404.8,18.742,0.06,207.447,166.758,3.111,0.02,8.821e5,0,0.006,0.522,0.028,0.441,0.009,0.072,7.661,-10.807,-3.528e-4,0,0,0,0,1.71,6.179e-4,13.081,134.391,65.448,0.067,2.194,-17.676,538.292,320.587,0.05,0.494
27.512,3627.132,-0.896,-9.697,6.425,9.716,135.86,0.101,135.86,0.043,4.167,0.601,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.02,8.827e5,0,15.402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.179e-4,NaN,NaN,NaN,NaN,2.194,-17.676,538.292,320.587,0.005,0.495
28.012,3625.472,-5.743,-9.693,8.349,9.711,137.869,0.104,137.869,0.043,3.867,0.6,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.02,1.147e6,0,15.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.186e-4,NaN,NaN,NaN,NaN,2.193,-17.676,538.293,320.587,0.5,0.495
28.512,3621.465,-10.285,-9.085,11.661,9.113,139.714,0.108,139.714,0.044,3.515,0.704,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.026,1.602e6,0,25.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.271e-4,NaN,NaN,NaN,NaN,1.98,-17.666,538.409,320.594,0.5,0.495
28.968,3615.935,-13.944,-8.015,14.828,8.069,141.221,0.111,141.221,0.045,3.088,0.936,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.036,2.038e6,0,50.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.957,-17.64,538.691,320.609,0.456,0.495
29.324,3610.55,-16.341,-6.74,16.972,6.826,142.251,0.113,142.251,0.046,2.703,1.081,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.046,2.334e6,0,81.959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.883,-17.604,539.079,320.631,0.356,0.495
29.664,3604.674,-18.274,-5.694,18.749,5.807,143.103,0.115,143.103,0.046,2.316,1.143,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.053,2.579e6,0,107.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.878,-17.569,539.458,320.652,0.34,0.495
30.012,3598.013,-19.921,-4.722,20.299,4.87,143.838,0.117,143.838,0.047,1.9,1.192,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.059,2.794e6,0,132.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,2.001,-17.53,539.871,320.675,0.349,0.495
30.399,3590.026,-21.398,-3.822,21.658,3.985,144.488,0.119,144.489,0.047,1.464,1.127,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.063,2.983e6,0,154.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.878,-17.487,540.346,320.702,0.387,0.495
30.836,3580.397,-22.683,-2.94,22.86,3.122,145.028,0.121,145.028,0.048,1.005,1.051,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.068,3.151e6,0,175.813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.835,-17.435,540.939,320.733,0.437,0.495
31.336,3568.792,-23.737,-2.109,23.87,2.343,145.403,0.123,145.403,0.048,0.495,1.02,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.071,3.293e6,0,196.613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.021,-17.373,541.653,320.771,0.5,0.496
31.836,3556.75,-24.433,-1.391,24.529,1.673,145.534,0.125,145.534,0.049,0.03,0.93,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.074,3.387e6,0,214.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.146,-17.297,542.514,320.817,0.5,0.496
32.336,3544.421,-24.882,-0.899,24.948,1.205,145.448,0.126,145.449,0.05,0.372,0.803,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.076,3.449e6,0,226.576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.189,-17.219,543.407,320.864,0.5,0.496
32.836,3531.909,-25.168,-0.572,25.208,0.857,145.183,0.127,145.183,0.05,0.691,0.639,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.489e6,0,234.518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.107,-17.139,544.321,320.913,0.5,0.496
33.336,3519.28,-25.347,-0.358,25.366,0.577,144.781,0.128,144.781,0.051,0.917,0.453,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.515e6,0,239.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.909,-17.057,545.249,320.962,0.5,0.496
33.836,3506.58,-25.453,-0.213,25.468,0.452,144.272,0.128,144.272,0.051,1.117,0.399,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.533e6,0,243.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.983,-16.975,546.186,321.012,0.5,0.496
34.336,3493.838,-25.515,-0.123,25.523,0.318,143.677,0.129,143.677,0.051,1.264,0.294,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.545e6,0,245.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.9,-16.893,547.128,321.062,0.5,0.496
34.836,3481.072,-25.547,-0.065,25.551,0.194,143.022,0.129,143.022,0.052,1.355,0.183,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.553e6,0,246.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.752,-16.81,548.073,321.112,0.5,0.496
35.336,3468.295,-25.56,-0.026,25.565,0.228,142.317,0.13,142.317,0.052,1.468,0.227,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.08,3.559e6,0,247.897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.958,-16.727,549.02,321.162,0.5,0.496
35.836,3455.515,-25.562,-0.003,25.565,0.193,141.558,0.13,141.558,0.053,1.565,0.193,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.08,3.563e6,0,248.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.981,-16.644,549.967,321.213,0.5,0.496
36.336,3442.735,-25.556,0.012,25.56,0.222,140.748,0.13,140.748,0.053,1.675,0.221,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.08,3.566e6,0,248.867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.151,-16.561,550.915,321.263,0.5,0.497
36.836,3429.96,-25.546,0.019,25.547,0.085,139.9,0.13,139.9,0.053,1.717,0.083,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.08,3.569e6,0,248.982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.9,-16.478,551.863,321.313,0.5,0.497
37.336,3417.19,-25.534,0.025,25.534,0.039,139.038,0.13,139.038,0.054,1.732,0.03,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.571e6,0,249.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.803,-16.395,552.811,321.364,0.5,0.497
37.836,3404.426,-25.519,0.029,25.52,0.054,138.166,0.13,138.166,0.054,1.755,0.046,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.573e6,0,249.232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.859,-16.312,553.758,321.414,0.5,0.497
38.336,3391.671,-25.503,0.032,25.505,0.128,137.273,0.13,137.273,0.054,1.817,0.124,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.575e6,0,249.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.086,-16.229,554.704,321.464,0.5,0.497
38.836,3378.923,-25.486,0.034,25.488,0.151,136.347,0.13,136.347,0.055,1.89,0.147,28.61,-80.599,9.777,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.577e6,0,249.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.208,-16.146,555.65,321.515,0.5,0.497
39.336,3366.184,-25.47,0.033,25.47,0.063,135.395,0.13,135.395,0.055,1.917,0.053,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.578e6,0,249.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.037,-16.063,556.596,321.565,0.5,0.497
39.836,3353.453,-25.453,0.034,25.453,0.055,134.442,0.13,134.442,0.055,1.895,0.043,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.58e6,0,249.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.814,-15.98,557.541,321.615,0.5,0.497
40.336,3340.731,-25.436,0.034,25.436,0.073,133.486,0.13,133.486,0.056,1.928,0.065,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.581e6,0,249.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.072,-15.897,558.485,321.665,0.5,0.497
40.836,3328.018,-25.418,0.035,25.42,0.145,132.504,0.13,132.505,0.056,1.998,0.14,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.583e6,0,249.419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.3,-15.815,559.429,321.715,0.5,0.498
41.336,3315.313,-25.401,0.034,25.402,0.103,131.493,0.13,131.493,0.056,2.046,0.097,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.584e6,0,249.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.258,-15.732,560.371,321.765,0.5,0.498
41.836,3302.617,-25.383,0.036,25.386,0.202,130.445,0.129,130.445,0.057,2.146,0.198,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.586e6,0,249.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.568,-15.65,561.314,321.815,0.5,0.498
42.336,3289.93,-25.366,0.033,25.366,0.04,129.37,0.129,129.37,0.057,2.156,0.021,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.587e6,0,249.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.209,-15.567,562.255,321.865,0.5,0.498
42.836,3277.251,-25.349,0.034,25.35,0.086,128.282,0.129,128.282,0.058,2.196,0.079,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.589e6,0,249.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.37,-15.485,563.196,321.915,0.5,0.498
43.336,3264.581,-25.332,0.034,25.332,0.05,127.188,0.129,127.189,0.058,2.178,0.036,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.59e6,0,249.359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.111,-15.402,564.137,321.965,0.5,0.498
43.836,3251.919,-25.315,0.034,25.315,0.036,126.098,0.129,126.098,0.058,2.184,0.013,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.592e6,0,249.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.219,-15.32,565.076,322.015,0.5,0.498
44.336,3239.265,-25.298,0.034,25.299,0.102,125.018,0.129,125.018,0.059,2.136,0.096,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.594e6,0,249.384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.944,-15.237,566.016,322.065,0.5,0.498
44.836,3226.62,-25.281,0.034,25.282,0.082,123.959,0.128,123.959,0.059,2.099,0.074,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.079,3.595e6,0,249.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.952,-15.155,566.954,322.115,0.5,0.499
45.336,3213.984,-25.265,0.034,25.265,0.034,122.911,0.128,122.911,0.06,2.096,0.006,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.597e6,0,249.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.092,-15.073,567.892,322.165,0.5,0.499
45.836,3201.356,-25.248,0.034,25.248,0.034,121.864,0.128,121.864,0.06,2.093,0.006,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.598e6,0,249.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.089,-14.991,568.829,322.214,0.5,0.499
46.336,3188.736,-25.231,0.034,25.231,0.049,120.822,0.128,120.822,0.061,2.075,0.035,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.6e6,0,249.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.011,-14.909,569.766,322.264,0.5,0.499
46.836,3176.125,-25.214,0.033,25.214,0.053,119.789,0.128,119.789,0.061,2.054,0.042,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.601e6,0,249.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.976,-14.827,570.702,322.314,0.5,0.499
47.336,3163.522,-25.198,0.033,25.198,0.035,118.764,0.127,118.764,0.061,2.049,0.01,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.603e6,0,249.355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.036,-14.745,571.637,322.364,0.5,0.499
47.836,3150.927,-25.181,0.033,25.181,0.034,117.738,0.127,117.738,0.062,2.054,0.009,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.604e6,0,249.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.08,-14.663,572.572,322.413,0.5,0.499
48.336,3138.34,-25.164,0.033,25.165,0.053,116.706,0.127,116.706,0.062,2.074,0.042,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.606e6,0,249.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.169,-14.581,573.506,322.463,0.5,0.499
48.836,3125.762,-25.148,0.033,25.148,0.1,115.68,0.127,115.68,0.063,2.027,0.094,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.607e6,0,249.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.841,-14.499,574.44,322.512,0.5,0.5
49.336,3113.193,-25.131,0.033,25.131,0.039,114.664,0.127,114.664,0.063,2.038,0.02,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.608e6,0,249.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.088,-14.417,575.372,322.562,0.5,0.5
49.836,3100.631,-25.115,0.033,25.115,0.072,113.653,0.127,113.653,0.064,2.006,0.064,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.61e6,0,249.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.883,-14.336,576.305,322.611,0.5,0.5
50.336,3088.078,-25.099,0.033,25.099,0.044,112.647,0.126,112.647,0.064,2.021,0.03,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.611e6,0,249.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.091,-14.254,577.236,322.661,0.5,0.5
50.836,3075.532,-25.082,0.033,25.082,0.069,111.644,0.126,111.644,0.065,1.991,0.06,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.613e6,0,249.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.875,-14.173,578.216,322.71,0.5,0.501
51.336,3062.996,-25.065,0.034,25.065,0.04,110.646,0.126,110.646,0.065,2.001,0.021,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.615e6,0,249.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.053,-14.091,579.197,322.76,0.5,0.501
51.836,3050.467,-25.048,0.034,25.049,0.095,109.634,0.126,109.634,0.066,2.045,0.088,28.61,-80.599,9.778,NaN,NaN,NaN,NaN,2.542e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.078,3.616e6,0,249.403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.235,-14.009,580.178,322.809,0.5,0.501
