# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
141.169,1171.527,-21.126,0.022,21.126,0.066,-96.014,0.076,96.014,179.955,2.084,0.063,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.015e6,0,248.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.986,7.316,879.376,335.733,0.5,0.912
141.669,1160.968,-21.114,0.024,21.117,0.23,-97.027,0.075,97.027,179.955,1.969,0.229,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.017e6,0,248.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.597,7.385,880.5,335.774,0.5,0.913
142.169,1150.414,-21.102,0.024,21.106,0.256,-97.98,0.075,97.98,179.956,1.841,0.255,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.018e6,0,248.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.426,7.454,881.623,335.816,0.5,0.913
142.669,1139.865,-21.092,0.019,21.092,0.044,-98.905,0.075,98.905,179.956,1.861,0.039,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.019e6,0,248.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.931,7.522,882.746,335.857,0.5,0.913
143.169,1129.322,-21.082,0.02,21.082,0.032,-99.839,0.075,99.839,179.957,1.873,0.024,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.02e6,0,248.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.919,7.591,883.868,335.899,0.5,0.914
143.669,1118.783,-21.071,0.021,21.071,0.022,-100.774,0.075,100.774,179.957,1.869,0.008,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.021e6,0,248.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.861,7.659,884.99,335.941,0.5,0.914
144.169,1108.25,-21.061,0.021,21.061,0.021,-101.709,0.075,101.709,179.958,1.869,6.651e-4,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.023e6,0,248.348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.876,7.728,886.111,335.982,0.5,0.914
144.669,1097.723,-21.05,0.021,21.05,0.064,-102.636,0.075,102.636,179.958,1.839,0.06,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.024e6,0,248.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.746,7.796,887.231,336.024,0.5,0.915
145.169,1087.2,-21.039,0.023,21.041,0.198,-103.58,0.074,103.58,179.959,1.937,0.196,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.026e6,0,248.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.266,7.865,888.351,336.065,0.5,0.915
145.669,1076.684,-21.028,0.021,21.029,0.124,-104.564,0.074,104.564,179.959,1.998,0.122,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.027e6,0,248.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.204,7.933,889.47,336.106,0.5,0.916
146.169,1066.172,-21.018,0.021,21.018,0.065,-105.571,0.074,105.571,179.96,2.029,0.061,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.028e6,0,248.342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.136,8.002,890.589,336.148,0.5,0.916
146.669,1055.666,-21.007,0.021,21.007,0.029,-106.583,0.074,106.583,179.96,2.019,0.02,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.063,4.029e6,0,248.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.992,8.07,891.707,336.189,0.5,0.916
147.169,1045.165,-20.997,0.021,20.997,0.076,-107.583,0.074,107.583,179.961,1.982,0.073,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.03e6,0,248.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.869,8.138,892.824,336.231,0.5,0.917
147.669,1034.669,-20.986,0.021,20.986,0.065,-108.582,0.074,108.582,179.961,2.013,0.062,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.032e6,0,248.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.12,8.206,893.941,336.272,0.5,0.923
148.169,1024.179,-20.976,0.021,20.976,0.094,-109.6,0.074,109.6,179.962,2.059,0.091,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.033e6,0,248.369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.215,8.275,895.058,336.313,0.5,0.923
148.669,1013.694,-20.964,0.022,20.966,0.163,-110.65,0.073,110.65,179.962,2.14,0.161,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.034e6,0,248.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.409,8.343,896.174,336.355,0.5,0.924
149.169,1003.214,-20.954,0.02,20.954,0.031,-111.716,0.073,111.716,179.962,2.128,0.024,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.035e6,0,248.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.094,8.411,897.289,336.396,0.5,0.924
149.669,992.74,-20.944,0.021,20.945,0.126,-112.796,0.073,112.796,179.963,2.189,0.124,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.037e6,0,248.381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.398,8.479,898.404,336.437,0.5,0.924
150.169,982.271,-20.933,0.022,20.935,0.182,-113.868,0.073,113.868,179.963,2.099,0.181,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.038e6,0,248.427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.81,8.547,899.557,336.478,0.5,0.925
150.669,971.807,-20.922,0.021,20.922,0.072,-114.909,0.073,114.909,179.964,2.065,0.069,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.039e6,0,248.355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.957,8.615,900.726,336.52,0.5,0.925
151.169,961.349,-20.911,0.021,20.912,0.07,-115.933,0.073,115.933,179.964,2.031,0.067,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.041e6,0,248.369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.927,8.683,901.896,336.561,0.5,0.925
151.669,950.896,-20.901,0.022,20.901,0.065,-116.956,0.073,116.956,179.964,2.061,0.061,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.042e6,0,248.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.166,8.751,903.064,336.602,0.5,0.926
152.169,940.448,-20.89,0.022,20.89,0.122,-118.001,0.072,118.001,179.965,2.121,0.12,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.044e6,0,248.409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.322,8.819,904.232,336.643,0.5,0.926
152.669,930.006,-20.878,0.024,20.881,0.216,-119.089,0.072,119.089,179.965,2.229,0.215,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.045e6,0,248.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.584,8.887,905.399,336.684,0.5,0.926
153.169,919.57,-20.867,0.021,20.868,0.075,-120.194,0.072,120.194,179.966,2.193,0.072,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.046e6,0,248.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.081,8.955,906.566,336.726,0.5,0.926
153.669,909.139,-20.856,0.022,20.857,0.117,-121.276,0.072,121.276,179.966,2.135,0.115,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.048e6,0,248.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.953,9.023,907.732,336.767,0.5,0.927
154.169,898.714,-20.846,0.021,20.846,0.105,-122.331,0.072,122.331,179.966,2.084,0.103,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.049e6,0,248.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.922,9.091,908.897,336.808,0.5,0.927
154.669,888.293,-20.835,0.021,20.835,0.046,-123.378,0.072,123.378,179.967,2.104,0.041,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.05e6,0,248.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.176,9.158,910.062,336.849,0.5,0.927
155.169,877.878,-20.824,0.021,20.825,0.07,-124.422,0.071,124.422,179.967,2.071,0.067,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.052e6,0,248.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.968,9.226,911.226,336.89,0.5,0.927
155.669,867.469,-20.814,0.022,20.814,0.093,-125.446,0.071,125.446,179.967,2.025,0.091,28.61,-80.601,9.789,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.053e6,0,248.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.884,9.294,912.39,336.931,0.5,0.928
156.169,857.065,-20.803,0.021,20.803,0.021,-126.458,0.071,126.458,179.968,2.024,0.002,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.054e6,0,248.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.027,9.361,913.553,336.972,0.5,0.928
156.669,846.666,-20.792,0.021,20.792,0.024,-127.472,0.071,127.472,179.968,2.03,0.01,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.056e6,0,248.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.052,9.429,914.715,337.013,0.5,0.928
157.169,836.272,-20.782,0.022,20.782,0.077,-128.496,0.071,128.496,179.968,2.066,0.074,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.057e6,0,248.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.191,9.497,915.877,337.054,0.5,0.929
157.669,825.884,-20.771,0.021,20.771,0.036,-129.533,0.071,129.533,179.969,2.081,0.029,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.058e6,0,248.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.133,9.564,917.038,337.095,0.5,0.929
158.169,815.501,-20.76,0.021,20.76,0.033,-130.576,0.07,130.576,179.969,2.094,0.026,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.06e6,0,248.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.141,9.632,918.199,337.136,0.5,0.929
158.669,805.124,-20.75,0.021,20.75,0.021,-131.623,0.07,131.623,179.969,2.095,0.003,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.061e6,0,248.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.106,9.699,919.359,337.177,0.5,0.929
159.169,794.752,-20.739,0.022,20.74,0.093,-132.682,0.07,132.682,179.97,2.14,0.09,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.062,4.062e6,0,248.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.291,9.767,920.518,337.218,0.5,0.93
159.669,784.385,-20.728,0.021,20.729,0.095,-133.764,0.07,133.764,179.97,2.186,0.092,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.063e6,0,248.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.341,9.834,921.677,337.258,0.5,0.93
160.169,774.023,-20.718,0.021,20.718,0.031,-134.854,0.07,134.854,179.97,2.175,0.023,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.065e6,0,248.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.144,9.901,922.835,337.299,0.5,0.931
160.669,763.667,-20.707,0.021,20.708,0.065,-135.949,0.07,135.949,179.971,2.206,0.061,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.066e6,0,248.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.31,9.969,923.993,337.34,0.5,0.931
161.169,753.316,-20.697,0.022,20.698,0.134,-137.036,0.07,137.036,179.971,2.14,0.132,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.067e6,0,248.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.933,10.036,925.15,337.381,0.5,0.931
161.669,742.97,-20.686,0.02,20.686,0.021,-138.106,0.069,138.106,179.971,2.142,0.004,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.069e6,0,248.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.154,10.103,926.307,337.422,0.5,0.932
162.169,732.63,-20.676,0.021,20.676,0.036,-139.181,0.069,139.181,179.971,2.157,0.03,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.07e6,0,248.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.211,10.171,927.462,337.462,0.5,0.932
162.669,722.295,-20.665,0.022,20.667,0.174,-140.281,0.069,140.281,179.972,2.243,0.173,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.071e6,0,248.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.526,10.238,928.618,337.503,0.5,0.933
163.169,711.965,-20.655,0.02,20.655,0.071,-141.394,0.069,141.394,179.972,2.209,0.068,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.072e6,0,248.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.105,10.305,929.772,337.544,0.5,0.933
163.669,701.64,-20.644,0.021,20.645,0.115,-142.484,0.069,142.484,179.972,2.152,0.113,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.074e6,0,248.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.976,10.372,930.927,337.584,0.5,0.933
164.169,691.32,-20.634,0.02,20.635,0.091,-143.549,0.069,143.549,179.973,2.108,0.089,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.075e6,0,248.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.971,10.439,932.08,337.625,0.5,0.933
164.669,681.006,-20.624,0.021,20.625,0.115,-144.589,0.068,144.589,179.973,2.051,0.113,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.076e6,0,248.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.875,10.506,933.233,337.666,0.5,0.934
165.169,670.696,-20.614,0.02,20.614,0.059,-145.607,0.068,145.607,179.973,2.023,0.056,28.61,-80.601,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.078e6,0,248.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.94,10.573,934.385,337.706,0.5,0.934
165.669,660.392,-20.604,0.02,20.604,0.052,-146.625,0.068,146.625,179.973,2.048,0.048,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.079e6,0,248.364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.13,10.64,935.537,337.747,0.5,0.934
166.169,650.093,-20.593,0.02,20.594,0.069,-147.657,0.068,147.657,179.974,2.08,0.065,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.08e6,0,248.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.191,10.707,936.689,337.788,0.5,0.934
166.669,639.799,-20.583,0.02,20.583,0.04,-148.701,0.068,148.702,179.974,2.098,0.035,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.081e6,0,248.363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.159,10.774,937.839,337.828,0.5,0.935
167.169,629.51,-20.573,0.02,20.573,0.02,-149.75,0.068,149.75,179.974,2.097,0.002,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.083e6,0,248.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.099,10.841,938.989,337.869,0.5,0.935
167.669,619.226,-20.563,0.021,20.563,0.088,-150.788,0.068,150.788,179.974,2.054,0.086,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.084e6,0,248.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.923,10.908,940.139,337.909,0.5,0.936
168.169,608.947,-20.553,0.02,20.553,0.064,-151.807,0.067,151.807,179.975,2.023,0.061,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.085e6,0,248.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.932,10.975,941.288,337.95,0.5,0.937
168.669,598.673,-20.542,0.021,20.543,0.108,-152.832,0.067,152.832,179.975,2.077,0.106,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.086e6,0,248.389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.252,11.042,942.436,337.99,0.5,0.938
169.169,588.404,-20.532,0.02,20.533,0.114,-153.857,0.067,153.857,179.975,2.021,0.112,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.088e6,0,248.384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.848,11.109,943.584,338.031,0.5,0.939
169.669,578.141,-20.522,0.02,20.522,0.048,-154.872,0.067,154.872,179.975,2.043,0.044,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.089e6,0,248.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.118,11.175,944.731,338.071,0.5,0.939
170.169,567.882,-20.512,0.02,20.512,0.036,-155.898,0.067,155.898,179.975,2.058,0.03,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.09e6,0,248.357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.112,11.242,945.878,338.112,0.5,0.94
170.669,557.629,-20.502,0.02,20.503,0.091,-156.938,0.067,156.938,179.976,2.102,0.089,28.61,-80.602,9.79,NaN,NaN,NaN,NaN,2.532e4,3342,NaN,NaN,NaN,NaN,NaN,0.061,4.091e6,0,248.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.249,11.309,947.024,338.152,0.5,0.94
