# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
11.763,2327.96,162.869,-12.393,162.969,12.393,63.869,0.024,63.869,0.022,5.725,0.111,32.32,106.764,9.784,0.043,2.356e-6,-0.352,-0.014,2.627e4,3404.8,12.406,0.06,186.443,145.771,3.109,0.48,1.956e7,0,68.525,0.469,0.469,0.317,0.05,0.102,0.006,0.019,2.85e-4,0,0,0,0,-5.508e-6,0.02,13.081,134.391,87.29,0.072,1.86,13.289,672.377,339.352,0.05,0.241
11.813,2336.088,162.25,-12.37,162.351,12.37,64.155,0.025,64.155,0.022,5.719,0.123,32.32,106.764,9.784,0.027,2.249e-6,-0.285,-0.02,2.627e4,3404.8,12.406,0.06,186.472,145.771,3.111,0.479,1.947e7,0,67.942,0.469,0.469,0.317,0.05,0.102,0.004,0.011,4.196e-4,0,0,0,0,-3.62e-6,0.02,13.081,134.391,87.274,0.07,1.927,13.214,671.738,339.306,0.05,0.242
11.863,2344.185,161.632,-12.347,161.733,12.348,64.441,0.025,64.441,0.022,5.713,0.133,32.32,106.764,9.784,0.014,2.616e-6,-0.259,-0.036,2.627e4,3404.8,12.406,0.06,186.498,145.771,3.113,0.477,1.939e7,0,67.362,0.469,0.469,0.317,0.05,0.102,0.002,0.006,2.735e-4,0,0,0,0,-3.016e-6,0.02,13.081,134.391,87.261,0.064,1.982,13.138,671.102,339.261,0.05,0.243
11.913,2352.251,161.015,-12.325,161.116,12.326,64.727,0.025,64.727,0.022,5.707,0.124,32.32,106.764,9.784,0.025,2.405e-6,-0.212,-0.018,2.627e4,3404.8,12.406,0.06,186.46,145.771,3.111,0.475,1.931e7,0,66.784,0.469,0.469,0.317,0.05,0.102,0.003,0.01,4.38e-4,0,0,0,0,-2.034e-6,0.02,13.081,134.391,87.249,0.055,1.959,13.063,670.468,339.215,0.05,0.244
11.963,2360.286,160.399,-12.303,160.501,12.304,65.012,0.025,65.012,0.022,5.7,0.133,32.32,106.764,9.784,0.011,2.62e-6,-0.19,-0.02,2.627e4,3404.8,12.406,0.06,186.485,145.771,3.112,0.473,1.922e7,0,66.212,0.469,0.469,0.317,0.05,0.102,0.002,0.005,3.402e-4,0,0,0,0,-1.652e-6,0.02,13.081,134.391,87.239,0.043,2.004,12.988,669.837,339.17,0.05,0.245
12.013,2368.291,159.785,-12.282,159.886,12.283,65.297,0.026,65.297,0.022,5.694,0.117,32.32,106.764,9.784,0.032,2.442e-6,-0.16,-0.01,2.627e4,3404.8,12.406,0.06,186.424,145.771,3.108,0.472,1.914e7,0,65.641,0.468,0.468,0.317,0.05,0.101,0.004,0.014,1.208e-4,0,0,0,0,-1.178e-6,0.02,13.081,134.391,87.23,0.032,1.947,12.913,669.208,339.124,0.05,0.247
12.063,2376.265,159.171,-12.261,159.273,12.262,65.581,0.026,65.581,0.023,5.689,0.099,32.32,106.764,9.784,0.057,2.498e-6,-0.055,-0.01,2.627e4,3404.8,12.406,0.06,186.351,145.771,3.102,0.47,1.906e7,0,65.073,0.468,0.468,0.317,0.05,0.101,0.008,0.024,4.234e-4,0,0,0,0,-1.402e-7,0.02,13.081,134.391,87.225,0.021,1.866,12.839,668.581,339.079,0.05,0.247
12.113,2384.208,158.559,-12.239,158.66,12.24,65.866,0.026,65.866,0.023,5.683,0.116,32.32,106.764,9.784,0.032,2.417e-6,0.002,-0.008,2.627e4,3404.8,12.406,0.06,186.405,145.771,3.106,0.468,1.898e7,0,64.514,0.468,0.468,0.317,0.05,0.101,0.004,0.014,2.252e-4,0,0,0,0,0,0.02,13.081,134.391,87.224,0.011,1.918,12.765,667.957,339.034,0.05,0.248
12.163,2392.121,157.947,-12.218,158.049,12.219,66.15,0.026,66.15,0.023,5.678,0.107,32.32,106.764,9.784,0.044,2.468e-6,0.074,-0.009,2.627e4,3404.8,12.406,0.06,186.367,145.771,3.103,0.466,1.889e7,0,63.954,0.468,0.468,0.317,0.05,0.101,0.006,0.019,8.622e-5,0,0,0,0,2.593e-7,0.019,13.081,134.391,87.226,0.003,1.855,12.691,667.335,338.99,0.05,0.249
12.213,2400.003,157.337,-12.197,157.439,12.198,66.433,0.026,66.433,0.023,5.672,0.103,32.32,106.764,9.784,0.047,2.443e-6,0.155,-0.009,2.627e4,3404.8,12.406,0.06,186.35,145.771,3.102,0.465,1.881e7,0,63.399,0.468,0.468,0.317,0.05,0.101,0.006,0.02,4.474e-4,0,0,0,0,1.141e-6,0.019,13.081,134.391,87.231,-0.003,1.807,12.618,666.716,338.945,0.05,0.249
12.263,2407.854,156.727,-12.176,156.83,12.177,66.717,0.027,66.717,0.023,5.667,0.107,32.32,106.764,9.784,0.039,2.421e-6,0.229,-0.011,2.627e4,3404.8,12.406,0.06,186.36,145.771,3.103,0.463,1.873e7,0,62.849,0.468,0.468,0.317,0.05,0.101,0.005,0.016,-1.438e-4,0,0,0,0,2.512e-6,0.019,13.081,134.391,87.241,-0.005,1.779,12.544,666.099,338.901,0.05,0.25
12.313,2415.675,156.119,-12.155,156.222,12.156,67,0.027,67,0.023,5.662,0.104,32.32,106.764,9.784,0.043,2.23e-6,0.285,-0.009,2.627e4,3404.8,12.406,0.06,186.343,145.771,3.102,0.461,1.865e7,0,62.301,0.468,0.468,0.317,0.05,0.101,0.006,0.018,2.478e-4,0,0,0,0,3.923e-6,0.019,13.081,134.391,87.254,-0.003,1.711,12.471,665.484,338.857,0.05,0.251
12.363,2423.466,155.512,-12.135,155.615,12.135,67.283,0.027,67.283,0.023,5.657,0.103,32.32,106.764,9.784,0.042,2.724e-6,0.396,-0.009,2.627e4,3404.8,12.406,0.06,186.335,145.771,3.101,0.459,1.857e7,0,61.757,0.467,0.467,0.317,0.05,0.1,0.006,0.018,-3.378e-4,0,0,0,0,7.638e-6,0.019,13.081,134.391,87.271,0.002,1.64,12.399,664.872,338.813,0.05,0.251
12.413,2431.227,154.906,-12.111,155.009,12.113,67.566,0.027,67.566,0.023,5.65,0.165,32.32,106.764,9.784,0.054,2.705e-6,-0.356,-0.018,2.627e4,3404.8,12.406,0.06,186.298,145.771,3.098,0.458,1.849e7,0,61.227,0.467,0.467,0.317,0.05,0.1,0.007,0.022,2.472e-5,0,0,0,0,-6.222e-6,0.019,13.081,134.391,87.29,0.009,1.829,12.326,664.262,338.769,0.05,0.252
12.463,2438.957,154.301,-12.09,154.404,12.091,67.848,0.028,67.848,0.023,5.641,0.192,32.32,106.764,9.784,0.096,2.52e-6,-0.243,-0.012,2.627e4,3404.8,12.406,0.06,186.183,145.771,3.089,0.456,1.841e7,0,60.697,0.467,0.467,0.317,0.05,0.1,0.013,0.04,-1.305e-4,0,0,0,0,-2.916e-6,0.019,13.081,134.391,87.306,0.02,1.88,12.254,663.655,338.725,0.05,0.252
12.513,2446.657,153.697,-12.069,153.8,12.071,68.13,0.028,68.13,0.023,5.631,0.221,32.32,106.764,9.784,0.142,2.324e-6,-0.042,-0.009,2.627e4,3404.8,12.406,0.06,186.061,145.771,3.08,0.454,1.833e7,0,60.172,0.467,0.467,0.317,0.05,0.1,0.019,0.059,1.354e-4,0,0,0,0,-8.646e-8,0.019,13.081,134.391,87.313,0.03,1.966,12.182,663.049,338.681,0.05,0.253
12.563,2454.326,153.094,-12.048,153.197,12.05,68.411,0.028,68.411,0.024,5.619,0.229,32.32,106.764,9.784,0.158,2.205e-6,0.208,-0.011,2.627e4,3404.8,12.406,0.06,186.014,145.771,3.076,0.453,1.825e7,0,59.648,0.467,0.467,0.317,0.05,0.1,0.021,0.066,4.117e-4,0,0,0,0,2.17e-6,0.019,13.081,134.391,87.309,0.041,1.999,12.111,662.447,338.638,0.05,0.254
12.613,2461.966,152.492,-12.029,152.595,12.031,68.692,0.028,68.692,0.024,5.608,0.212,32.32,106.764,9.784,0.134,2.352e-6,0.437,-0.011,2.627e4,3404.8,12.406,0.06,186.064,145.771,3.08,0.451,1.817e7,0,59.123,0.467,0.467,0.317,0.05,0.1,0.018,0.056,2.645e-4,0,0,0,0,9.678e-6,0.019,13.081,134.391,87.293,0.051,1.959,12.04,661.846,338.595,0.05,0.255
12.663,2469.576,151.891,-12.01,151.994,12.011,68.972,0.029,68.972,0.024,5.598,0.197,32.32,106.764,9.784,0.111,2.318e-6,0.628,-0.012,2.627e4,3404.8,12.406,0.06,186.113,145.771,3.084,0.449,1.809e7,0,58.603,0.467,0.467,0.318,0.05,0.1,0.015,0.046,-4.792e-4,0,0,0,0,2.013e-5,0.019,13.081,134.391,87.266,0.058,1.95,11.969,661.248,338.552,0.05,0.256
12.713,2477.155,151.291,-11.991,151.394,11.992,69.252,0.029,69.252,0.024,5.589,0.182,32.32,106.764,9.784,0.089,2.464e-6,0.795,-0.015,2.627e4,3404.8,12.406,0.06,186.158,145.771,3.087,0.447,1.801e7,0,58.088,0.467,0.467,0.318,0.05,0.099,0.012,0.037,-3.594e-4,0,0,0,0,3.251e-5,0.019,13.081,134.391,87.23,0.062,1.967,11.898,660.653,338.509,0.05,0.257
12.763,2484.705,150.692,-11.972,150.795,11.973,69.531,0.029,69.531,0.024,5.58,0.156,32.32,106.764,9.784,0.047,1.725e-6,0.889,-0.027,2.627e4,3404.8,12.406,0.06,186.255,145.771,3.095,0.446,1.793e7,0,57.574,0.466,0.466,0.318,0.05,0.099,0.006,0.019,-4.449e-4,0,0,0,0,4.098e-5,0.019,13.081,134.391,87.187,0.063,1.945,11.828,660.06,338.466,0.05,0.258
12.813,2492.224,150.094,-11.954,150.197,11.955,69.81,0.029,69.81,0.024,5.573,0.14,32.32,106.764,9.784,0.021,2.678e-6,0.954,-0.053,2.627e4,3404.8,12.406,0.06,186.311,145.771,3.099,0.444,1.785e7,0,57.068,0.466,0.466,0.318,0.049,0.099,0.003,0.009,-3.998e-4,0,0,0,0,4.758e-5,0.019,13.081,134.391,87.141,0.061,1.978,11.758,659.469,338.424,0.05,0.259
12.863,2499.714,149.496,-11.936,149.6,11.937,70.088,0.029,70.088,0.024,5.567,0.106,32.32,106.764,9.784,0.034,2.478e-6,-0.93,-0.032,2.627e4,3404.8,12.406,0.06,186.27,145.771,3.096,0.442,1.777e7,0,56.562,0.466,0.466,0.318,0.049,0.099,0.005,0.015,4.243e-4,0,0,0,0,-4.553e-5,0.018,13.081,134.391,87.094,0.056,1.933,11.688,658.88,338.382,0.05,0.26
12.913,2507.174,148.9,-11.918,149.004,11.918,70.366,0.03,70.366,0.024,5.562,0.099,32.32,106.764,9.784,0.048,2.873e-6,-0.875,-0.02,2.627e4,3404.8,12.406,0.06,186.228,145.771,3.093,0.441,1.769e7,0,56.064,0.466,0.466,0.318,0.049,0.099,0.006,0.019,-8.258e-7,0,0,0,0,-4.061e-5,0.018,13.081,134.391,87.048,0.05,1.992,11.618,658.294,338.339,0.05,0.26
12.963,2514.604,148.305,-11.9,148.409,11.9,70.644,0.03,70.644,0.024,5.557,0.079,32.32,106.764,9.784,0.082,1.584e-6,-0.787,-0.009,2.627e4,3404.8,12.406,0.06,186.135,145.771,3.086,0.439,1.761e7,0,55.567,0.466,0.466,0.318,0.049,0.099,0.011,0.034,1.127e-4,0,0,0,0,-3.311e-5,0.018,13.081,134.391,87.007,0.042,1.986,11.549,657.71,338.297,0.05,0.261
13.013,2522.005,147.71,-11.882,147.814,11.882,70.922,0.03,70.922,0.024,5.554,0.055,32.32,106.764,9.784,0.121,3.323e-6,-0.615,-0.009,2.627e4,3404.8,12.406,0.06,186.029,145.771,3.078,0.437,1.754e7,0,55.074,0.466,0.466,0.318,0.049,0.099,0.016,0.051,-2.76e-5,0,0,0,0,-2.04e-5,0.018,13.081,134.391,86.971,0.034,1.948,11.48,657.128,338.256,0.05,0.262
13.063,2529.375,147.116,-11.863,147.221,11.863,71.2,0.03,71.2,0.024,5.551,0.065,32.32,106.764,9.784,0.106,1.825e-6,-0.462,-0.004,2.627e4,3404.8,12.406,0.06,186.058,145.771,3.08,0.436,1.746e7,0,54.586,0.466,0.466,0.318,0.049,0.099,0.014,0.044,-2.005e-4,0,0,0,0,-1.161e-5,0.018,13.081,134.391,86.945,0.027,2.029,11.411,656.549,338.214,0.05,0.263
13.113,2536.716,146.524,-11.845,146.629,11.845,71.477,0.031,71.477,0.025,5.548,0.056,32.32,106.764,9.784,0.121,2.173e-6,-0.287,-0.003,2.627e4,3404.8,12.406,0.06,186.013,145.771,3.076,0.434,1.738e7,0,54.1,0.466,0.466,0.318,0.049,0.098,0.016,0.05,-4.596e-4,0,0,0,0,-4.522e-6,0.018,13.081,134.391,86.926,0.02,2.012,11.343,655.972,338.173,0.05,0.264
13.163,2544.028,145.932,-11.826,146.037,11.826,71.754,0.031,71.754,0.025,5.545,0.068,32.32,106.764,9.784,0.101,2.519e-6,-0.113,-0.003,2.627e4,3404.8,12.406,0.06,186.055,145.771,3.08,0.432,1.73e7,0,53.618,0.465,0.465,0.318,0.049,0.098,0.014,0.041,7.74e-5,0,0,0,0,-6.998e-7,0.018,13.081,134.391,86.916,0.016,2.061,11.274,655.398,338.131,0.05,0.264
13.213,2551.309,145.341,-11.806,145.447,11.806,72.031,0.031,72.031,0.025,5.54,0.099,32.32,106.764,9.784,0.047,2.429e-6,-0.029,-6.303e-4,2.627e4,3404.8,12.406,0.06,186.18,145.771,3.089,0.43,1.723e7,0,53.141,0.465,0.465,0.318,0.049,0.098,0.006,0.02,-4.357e-4,0,0,0,0,-4.559e-8,0.018,13.081,134.391,86.913,0.014,2.18,11.206,654.826,338.09,0.05,0.265
13.263,2558.562,144.751,-11.788,144.857,11.789,72.308,0.031,72.308,0.025,5.536,0.092,32.32,106.764,9.784,0.058,2.476e-6,0.054,-0.002,2.627e4,3404.8,12.406,0.06,186.144,145.771,3.086,0.429,1.715e7,0,52.663,0.465,0.465,0.318,0.049,0.098,0.008,0.025,-2.315e-4,0,0,0,0,1.627e-7,0.018,13.081,134.391,86.913,0.013,2.122,11.139,654.256,338.049,0.05,0.266
13.313,2565.785,144.162,-11.77,144.268,11.771,72.585,0.032,72.585,0.025,5.531,0.087,32.32,106.764,9.784,0.065,2.501e-6,0.141,-1.266e-4,2.627e4,3404.8,12.406,0.06,186.12,145.771,3.084,0.427,1.707e7,0,52.188,0.465,0.465,0.318,0.049,0.098,0.009,0.027,-4.525e-4,0,0,0,0,1.129e-6,0.018,13.081,134.391,86.918,0.015,2.066,11.071,653.688,338.008,0.05,0.266
13.363,2572.978,143.574,-11.752,143.681,11.753,72.861,0.032,72.861,0.025,5.527,0.085,32.32,106.764,9.784,0.067,2.514e-6,0.231,0.001,2.627e4,3404.8,12.406,0.06,186.107,145.771,3.084,0.425,1.699e7,0,51.716,0.465,0.465,0.318,0.049,0.098,0.009,0.028,-1.622e-4,0,0,0,0,3.039e-6,0.018,13.081,134.391,86.928,0.018,2.012,11.004,653.123,337.968,0.05,0.267
13.413,2580.142,142.987,-11.735,143.094,11.735,73.138,0.032,73.138,0.025,5.523,0.077,32.32,106.764,9.784,0.079,2.252e-6,0.328,0.003,2.627e4,3404.8,12.406,0.06,186.069,145.771,3.081,0.424,1.692e7,0,51.247,0.465,0.465,0.318,0.049,0.098,0.011,0.032,-2.134e-4,0,0,0,0,6.189e-6,0.018,13.081,134.391,86.941,0.023,1.92,10.938,652.56,337.927,0.05,0.267
13.463,2587.277,142.401,-11.717,142.508,11.717,73.414,0.032,73.414,0.025,5.519,0.074,32.32,106.764,9.784,0.082,2.363e-6,0.456,0.004,2.627e4,3404.8,12.406,0.06,186.052,145.771,3.079,0.422,1.684e7,0,50.781,0.465,0.465,0.318,0.049,0.097,0.011,0.034,-9.551e-5,0,0,0,0,1.208e-5,0.018,13.081,134.391,86.961,0.03,1.835,10.871,651.999,337.887,0.05,0.268
13.513,2594.382,141.815,-11.698,141.923,11.699,73.69,0.033,73.69,0.025,5.515,0.106,32.32,106.764,9.784,0.022,2.52e-6,0.52,0.006,2.627e4,3404.8,12.406,0.06,186.195,145.771,3.09,0.42,1.676e7,0,50.322,0.465,0.465,0.318,0.049,0.097,0.003,0.01,3.68e-4,0,0,0,0,1.583e-5,0.017,13.081,134.391,86.986,0.037,1.898,10.805,651.441,337.847,0.05,0.269
13.563,2601.458,141.231,-11.68,141.338,11.68,73.965,0.033,73.965,0.025,5.509,0.127,32.32,106.764,9.783,0.02,2.584e-6,-0.516,0.001,2.627e4,3404.8,12.406,0.06,186.193,145.771,3.09,0.419,1.669e7,0,49.866,0.465,0.465,0.318,0.049,0.097,0.003,0.008,-1.492e-4,0,0,0,0,-1.569e-5,0.017,13.081,134.391,87.012,0.044,1.913,10.739,650.885,337.807,0.05,0.27
13.613,2608.505,140.647,-11.661,140.755,11.662,74.24,0.033,74.24,0.026,5.502,0.144,32.32,106.764,9.783,0.054,2.213e-6,-0.486,8.044e-4,2.627e4,3404.8,12.406,0.06,186.099,145.771,3.083,0.417,1.661e7,0,49.413,0.464,0.464,0.318,0.049,0.097,0.007,0.022,-4.865e-4,0,0,0,0,-1.405e-5,0.017,13.081,134.391,87.037,0.051,1.911,10.673,650.331,337.767,0.05,0.271
13.663,2615.523,140.065,-11.642,140.173,11.644,74.515,0.033,74.515,0.026,5.494,0.185,32.32,106.764,9.783,0.133,2.462e-6,-0.339,-0.003,2.627e4,3404.8,12.406,0.06,185.897,145.771,3.067,0.415,1.654e7,0,48.97,0.464,0.464,0.318,0.049,0.097,0.018,0.055,2.89e-5,0,0,0,0,-6.88e-6,0.017,13.081,134.391,87.058,0.057,2.032,10.608,649.78,337.727,0.05,0.272
13.713,2622.512,139.483,-11.625,139.591,11.626,74.79,0.034,74.79,0.026,5.484,0.194,32.32,106.764,9.783,0.154,2.643e-6,-0.168,-0.004,2.627e4,3404.8,12.406,0.06,185.837,145.771,3.063,0.414,1.646e7,0,48.524,0.464,0.464,0.319,0.049,0.097,0.021,0.064,-2.263e-4,0,0,0,0,-1.701e-6,0.017,13.081,134.391,87.071,0.061,2.028,10.542,649.23,337.688,0.05,0.272
13.763,2629.471,138.902,-11.607,139.01,11.609,75.064,0.034,75.064,0.026,5.474,0.223,32.32,106.764,9.783,0.211,2.492e-6,0.084,-0.001,2.627e4,3404.8,12.406,0.06,185.69,145.771,3.052,0.412,1.638e7,0,48.088,0.464,0.464,0.319,0.049,0.097,0.029,0.087,-4.354e-4,0,0,0,0,4.277e-7,0.017,13.081,134.391,87.073,0.064,2.142,10.478,648.684,337.648,0.05,0.274
13.813,2636.402,138.323,-11.59,138.43,11.592,75.337,0.034,75.337,0.026,5.463,0.218,32.32,106.765,9.783,0.205,2.554e-6,0.355,-0.002,2.627e4,3404.8,12.406,0.06,185.697,145.771,3.052,0.41,1.631e7,0,47.646,0.464,0.464,0.319,0.049,0.097,0.028,0.085,-4.324e-4,0,0,0,0,7.73e-6,0.017,13.081,134.391,87.062,0.066,2.132,10.413,648.139,337.609,0.05,0.274
13.863,2643.304,137.743,-11.574,137.851,11.576,75.61,0.034,75.61,0.026,5.452,0.193,32.32,106.765,9.783,0.158,2.306e-6,0.588,-0.002,2.627e4,3404.8,12.406,0.06,185.804,145.771,3.06,0.409,1.623e7,0,47.203,0.464,0.464,0.319,0.049,0.097,0.021,0.065,2.597e-4,0,0,0,0,2.143e-5,0.017,13.081,134.391,87.038,0.064,2.055,10.349,647.597,337.57,0.05,0.275
13.913,2650.176,137.165,-11.559,137.273,11.56,75.882,0.035,75.882,0.026,5.443,0.171,32.32,106.765,9.783,0.118,2.202e-6,0.747,-0.005,2.627e4,3404.8,12.406,0.06,185.897,145.771,3.067,0.407,1.616e7,0,46.766,0.464,0.464,0.319,0.049,0.096,0.016,0.049,-4.283e-4,0,0,0,0,3.487e-5,0.017,13.081,134.391,87.005,0.061,2.016,10.284,647.056,337.531,0.05,0.275
13.963,2657.02,136.588,-11.542,136.696,11.544,76.154,0.035,76.154,0.026,5.435,0.177,32.32,106.765,9.783,0.131,2.774e-6,0.914,-0.002,2.627e4,3404.8,12.406,0.06,185.857,145.771,3.064,0.405,1.608e7,0,46.339,0.464,0.464,0.319,0.049,0.096,0.018,0.054,-4.086e-4,0,0,0,0,5.261e-5,0.017,13.081,134.391,86.963,0.058,2.125,10.221,646.519,337.493,0.05,0.276
14.013,2663.835,136.011,-11.527,136.119,11.528,76.426,0.035,76.426,0.026,5.426,0.162,32.32,106.765,9.783,0.1,2.45e-6,1.07,-0.002,2.627e4,3404.8,12.406,0.06,185.925,145.771,3.07,0.404,1.601e7,0,45.911,0.464,0.464,0.319,0.049,0.096,0.014,0.041,4.553e-4,0,0,0,0,7.273e-5,0.017,13.081,134.391,86.913,0.053,2.147,10.157,645.983,337.454,0.05,0.276
14.063,2670.621,135.435,-11.512,135.543,11.513,76.697,0.035,76.697,0.026,5.419,0.126,32.32,106.765,9.783,0.028,3.297e-6,1.132,-0.009,2.627e4,3404.8,12.406,0.06,186.097,145.771,3.083,0.402,1.593e7,0,45.481,0.463,0.463,0.319,0.049,0.096,0.004,0.012,3.092e-4,0,0,0,0,8.212e-5,0.017,13.081,134.391,86.858,0.047,2.081,10.094,645.45,337.416,0.05,0.277
14.113,2677.379,134.86,-11.497,134.968,11.497,76.968,0.036,76.968,0.027,5.413,0.116,32.32,106.765,9.783,0.007,2.498e-6,1.16,-0.004,2.627e4,3404.8,12.406,0.06,186.143,145.771,3.086,0.4,1.586e7,0,45.061,0.463,0.463,0.319,0.049,0.096,9.599e-4,0.003,4.643e-4,0,0,0,0,8.698e-5,0.017,13.081,134.391,86.801,0.042,2.142,10.031,644.919,337.378,0.05,0.278
14.163,2684.107,134.285,-11.482,134.394,11.482,77.238,0.036,77.238,0.027,5.408,0.09,32.32,106.765,9.783,0.046,1.686e-6,-1.149,0.001,2.627e4,3404.8,12.406,0.06,186.038,145.771,3.078,0.399,1.579e7,0,44.642,0.463,0.463,0.319,0.048,0.096,0.006,0.019,1.303e-4,0,0,0,0,-8.614e-5,0.017,13.081,134.391,86.743,0.036,2.126,9.968,644.39,337.34,0.05,0.279
14.213,2690.807,133.711,-11.468,133.821,11.468,77.509,0.036,77.509,0.027,5.404,0.053,32.32,106.765,9.783,0.125,3.379e-6,-1.02,-0.002,2.627e4,3404.8,12.406,0.06,185.835,145.771,3.063,0.397,1.571e7,0,44.224,0.463,0.463,0.319,0.048,0.096,0.017,0.052,3.523e-4,0,0,0,0,-6.847e-5,0.016,13.081,134.391,86.688,0.031,2.04,9.906,643.864,337.302,0.05,0.28
14.263,2697.478,133.138,-11.452,133.248,11.453,77.779,0.036,77.779,0.027,5.401,0.056,32.32,106.765,9.783,0.12,3.345e-6,-0.889,-4.951e-4,2.627e4,3404.8,12.406,0.06,185.84,145.771,3.063,0.395,1.564e7,0,43.814,0.463,0.463,0.319,0.048,0.096,0.016,0.05,3.169e-5,0,0,0,0,-5.245e-5,0.016,13.081,134.391,86.64,0.027,2.135,9.843,643.339,337.264,0.05,0.28
14.313,2704.121,132.566,-11.437,132.676,11.437,78.049,0.037,78.049,0.027,5.399,0.048,32.32,106.765,9.783,0.138,1.793e-6,-0.729,0.003,2.627e4,3404.8,12.406,0.06,185.79,145.771,3.059,0.394,1.557e7,0,43.405,0.463,0.463,0.319,0.048,0.095,0.019,0.057,1.594e-4,0,0,0,0,-3.554e-5,0.016,13.081,134.391,86.6,0.023,2.158,9.781,642.817,337.226,0.05,0.281
14.363,2710.735,131.995,-11.421,132.105,11.422,78.319,0.037,78.319,0.027,5.396,0.056,32.32,106.765,9.783,0.123,2.266e-6,-0.58,0.003,2.627e4,3404.8,12.406,0.06,185.819,145.771,3.062,0.392,1.549e7,0,43,0.463,0.463,0.319,0.048,0.095,0.017,0.05,-3.596e-4,0,0,0,0,-2.267e-5,0.016,13.081,134.391,86.567,0.02,2.238,9.72,642.298,337.189,0.05,0.281
14.413,2717.321,131.424,-11.406,131.535,11.406,78.588,0.037,78.588,0.027,5.393,0.063,32.32,106.765,9.783,0.108,2.593e-6,-0.448,0.003,2.627e4,3404.8,12.406,0.06,185.848,145.771,3.064,0.39,1.542e7,0,42.597,0.463,0.463,0.319,0.048,0.095,0.015,0.045,3.388e-4,0,0,0,0,-1.367e-5,0.016,13.081,134.391,86.542,0.018,2.3,9.658,641.78,337.152,0.05,0.282
14.463,2723.877,130.854,-11.391,130.965,11.391,78.858,0.038,78.858,0.027,5.39,0.057,32.32,106.765,9.783,0.122,2.171e-6,-0.324,0.004,2.627e4,3404.8,12.406,0.06,185.808,145.771,3.061,0.389,1.535e7,0,42.195,0.463,0.463,0.319,0.048,0.095,0.016,0.05,2.215e-4,0,0,0,0,-7.186e-6,0.016,13.081,134.391,86.522,0.017,2.284,9.597,641.265,337.115,0.05,0.283
14.513,2730.406,130.285,-11.376,130.396,11.376,79.127,0.038,79.127,0.027,5.388,0.051,32.32,106.765,9.783,0.134,2.494e-6,-0.16,0.001,2.627e4,3404.8,12.406,0.06,185.769,145.771,3.058,0.387,1.527e7,0,41.795,0.462,0.462,0.319,0.048,0.095,0.018,0.055,-2.691e-4,0,0,0,0,-1.775e-6,0.016,13.081,134.391,86.51,0.017,2.25,9.536,640.752,337.078,0.05,0.283
14.563,2736.906,129.717,-11.359,129.828,11.359,79.397,0.038,79.397,0.027,5.384,0.082,32.32,106.765,9.783,0.065,2.497e-6,-0.059,0.002,2.627e4,3404.8,12.406,0.06,185.935,145.771,3.07,0.386,1.52e7,0,41.403,0.462,0.462,0.319,0.048,0.095,0.009,0.026,-2.366e-4,0,0,0,0,-2.393e-7,0.016,13.081,134.391,86.505,0.018,2.391,9.476,640.241,337.041,0.05,0.284
14.613,2743.378,129.149,-11.343,129.261,11.343,79.666,0.038,79.666,0.028,5.38,0.102,32.32,106.765,9.783,0.019,2.426e-6,-0.013,0.004,2.627e4,3404.8,12.406,0.06,186.042,145.771,3.079,0.384,1.513e7,0,41.012,0.462,0.462,0.319,0.048,0.095,0.003,0.008,-1.15e-4,0,0,0,0,-1.22e-8,0.016,13.081,134.391,86.503,0.02,2.469,9.415,639.733,337.005,0.05,0.284
14.663,2749.821,128.582,-11.327,128.695,11.328,79.935,0.039,79.935,0.028,5.374,0.109,32.32,106.765,9.783,0.003,2.427e-6,-0.002,0.006,2.627e4,3404.8,12.406,0.06,186.075,145.771,3.081,0.382,1.506e7,0,40.621,0.462,0.462,0.319,0.048,0.095,4.499e-4,0.002,-3.391e-4,0,0,0,0,0,0.016,13.081,134.391,86.503,0.023,2.476,9.355,639.226,336.968,0.05,0.285
